距离,射速
2.372972972972973,45384.31220320037
2.3743743743743746,45397.28161729723
2.375775775775776,45410.33359714396
2.3771771771771775,45423.46913178872
2.378578578578579,45436.68921027965
2.3799799799799803,45449.9948216649
2.3813813813813813,45463.386954992624
2.3827827827827828,45476.86659931097
2.384184184184184,45490.43474366809
2.3855855855855856,45504.09237711212
2.386986986986987,45517.84048869123
2.3883883883883885,45531.68006745357
2.38978978978979,45545.61210244727
2.391191191191191,45559.63758272049
2.3925925925925924,45573.75749732138
2.393993993993994,45587.97283529809
2.3953953953953953,45602.28458569877
2.3967967967967967,45616.693737571564
2.398198198198198,45631.201279964625
2.3995995995995996,45645.808201926106
2.401001001001001,45660.51549250416
2.4024024024024024,45675.32414074692
2.403803803803804,45690.23513570254
2.4052052052052053,45705.24946641919
2.4066066066066067,45720.368121945
2.408008008008008,45735.59209132812
2.4094094094094096,45750.92236361671
2.410810810810811,45766.35992785892
2.4122122122122125,45781.90577310287
2.413613613613614,45797.56088839676
2.4150150150150154,45813.326262788694
2.416416416416417,45829.20288532686
2.417817817817818,45845.191745059354
2.4192192192192192,45861.293831034396
2.4206206206206207,45877.51013230008
2.422022022022022,45893.841637904574
2.4234234234234235,45910.28933689603
2.424824824824825,45926.8542183226
2.426226226226226,45943.537271232424
2.4276276276276274,45960.339484673656
2.429029029029029,45977.26184769445
2.4304304304304303,45994.305349342954
2.4318318318318317,46011.470978667305
2.433233233233233,46028.75972471568
2.4346346346346346,46046.1725765362
2.436036036036036,46063.71052317703
2.4374374374374375,46081.37455368631
2.438838838838839,46099.16565711221
2.4402402402402403,46117.08482250286
2.4416416416416418,46135.1330389064
2.443043043043043,46153.31129537101
2.4444444444444446,46171.62058094482
2.445845845845846,46190.06188467599
2.4472472472472475,46208.63619561265
2.448648648648649,46227.34450280297
2.4500500500500504,46246.18779529509
2.451451451451452,46265.16706213716
2.452852852852853,46284.28329237733
2.4542542542542543,46303.53747506375
2.4556556556556557,46322.93059924457
2.457057057057057,46342.463653967956
2.4584584584584586,46362.13762828203
2.45985985985986,46381.95351123495
2.461261261261261,46401.912291874876
2.4626626626626624,46422.014959249944
2.464064064064064,46442.26250240831
2.4654654654654653,46462.65591039813
2.4668668668668667,46483.19617226755
2.468268268268268,46503.8842770647
2.4696696696696696,46524.72121383776
2.471071071071071,46545.70797163487
2.4724724724724725,46566.84553950416
2.473873873873874,46588.13490649381
2.4752752752752754,46609.577061651944
2.476676676676677,46631.17299402673
2.4780780780780782,46652.92369266631
2.4794794794794797,46674.83014661883
2.480880880880881,46696.89334493244
2.4822822822822825,46719.1142766553
2.483683683683684,46741.493930835546
2.4850850850850854,46764.03329652133
2.486486486486487,46786.73336276082
2.4878878878878883,46809.59511860214
2.4892892892892893,46832.61955309345
2.4906906906906907,46855.80765528291
2.492092092092092,46879.16041421865
2.4934934934934936,46902.67881894883
2.494894894894895,46926.3638585216
2.4962962962962965,46950.216521985116
2.4976976976976974,46974.2377983875
2.499099099099099,46998.42867677694
2.5005005005005003,47022.79014620156
2.5019019019019018,47047.32319570952
2.503303303303303,47072.028814348974
2.5047047047047046,47096.90799116805
2.506106106106106,47121.961715214915
2.5075075075075075,47147.19097553771
2.508908908908909,47172.596761184606
2.5103103103103104,47198.180061203726
2.511711711711712,47223.94186464323
2.5131131131131133,47249.88316055127
2.5145145145145147,47276.004937976
2.515915915915916,47302.30818596555
2.5173173173173176,47328.79389356809
2.518718718718719,47355.463049831764
2.5201201201201204,47382.31664380472
2.521521521521522,47409.3556645351
2.5229229229229233,47436.58110107105
2.5243243243243243,47463.993942460744
2.5257257257257257,47491.59517775232
2.527127127127127,47519.38579599391
2.5285285285285286,47547.3667862337
2.52992992992993,47575.53913751981
2.5313313313313315,47603.9038389004
2.5327327327327325,47632.46187942361
2.534134134134134,47661.2142481376
2.5355355355355353,47690.161934090516
2.536936936936937,47719.30592633052
2.538338338338338,47748.64721390574
2.5397397397397397,47778.18678586434
2.541141141141141,47807.92563125446
2.5425425425425425,47837.864739124256
2.543943943943944,47868.00509852188
2.5453453453453454,47898.347698495476
2.546746746746747,47928.8935280932
2.5481481481481483,47959.643576363196
2.5495495495495497,47990.59883235361
2.550950950950951,48021.76028511259
2.5523523523523526,48053.12892368831
2.553753753753754,48084.70573712889
2.5551551551551555,48116.49171448249
2.556556556556557,48148.48784479726
2.5579579579579583,48180.69511712136
2.5593593593593593,48213.11452050291
2.5607607607607608,48245.74704399009
2.562162162162162,48278.59367663104
2.5635635635635636,48311.65540747392
2.564964964964965,48344.93322556685
2.5663663663663665,48378.428119958015
2.567767767767768,48412.14107969554
2.569169169169169,48446.07309382757
2.5705705705705704,48480.22515140227
2.571971971971972,48514.59824146779
2.5733733733733732,48549.19335307228
2.5747747747747747,48584.01147526389
2.576176176176176,48619.053597090766
2.5775775775775776,48654.320707601044
2.578978978978979,48689.813795842885
2.5803803803803804,48725.533850864456
2.581781781781782,48761.48186171388
2.5831831831831833,48797.65881743932
2.5845845845845847,48834.065707088914
2.585985985985986,48870.70351971083
2.5873873873873876,48907.573244353196
2.588788788788789,48944.67587006418
2.5901901901901905,48982.01238589193
2.591591591591592,49019.58378088458
2.5929929929929934,49057.3910440903
2.594394394394395,49095.435164557224
2.595795795795796,49133.7171313335
2.597197197197197,49172.23793346729
2.5985985985985987,49210.998560006745
2.6,49250.0
